datetime,CellID,countrycode,smsin,smsout,callin,callout,internet,hour,dayofweek,is_weekend,month,is_night,log1p_smsin,log1p_smsout,log1p_callin,log1p_callout,log1p_internet
2013-01-11 00:00:00,9,33,0.0,0.0,0.0,0.0,0.0287,0,4,0,1,1,0.0,0.0,0.0,0.0,0.028295869154847303
2013-01-11 00:00:00,9,39,1.7348,1.0701,0.6128,0.4203,58.0095,0,4,0,1,1,1.0060583070575018,0.7275969152891709,0.4779717988949124,0.35086811690494535,4.0776984478930345
2013-01-11 00:00:00,10,0,0.304,0.0,0.0,0.0102,0.0,0,4,0,1,1,0.2654364635044612,0.0,0.0,0.01014833105181515,0.0
2013-01-11 00:00:00,10,33,0.0,0.0,0.0,0.0,0.0287,0,4,0,1,1,0.0,0.0,0.0,0.0,0.028295869154847303
2013-01-11 00:00:00,10,39,0.9149,0.499,0.4043,0.3287,33.5432,0,4,0,1,1,0.6496654019479843,0.40479821912046066,0.33953895799199757,0.28420102061512514,3.5422107146344337
2013-01-11 00:00:00,11,0,0.1943,0.0,0.0,0.0,0.0,0,4,0,1,1,0.17756023969224416,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,11,33,0.0,0.0,0.0,0.0,0.0181,0,4,0,1,1,0.0,0.0,0.0,0.0,0.017938145131012995
2013-01-11 00:00:00,11,39,0.3949,0.2006,0.2224,0.1991,18.0073,0,4,0,1,1,0.33282272811605246,0.18282143183560567,0.200816139430119,0.18157127540325046,2.944823115902792
2013-01-11 00:00:00,11,64,0.0,0.0,0.0092,0.0,0.0,0,4,0,1,1,0.0,0.0,0.009157937784765629,0.0,0.0
2013-01-11 00:00:00,12,0,0.0723,0.0,0.0,0.0,0.0,0,4,0,1,1,0.06980587424396291,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,12,39,0.5785,0.4708,0.1684,0.1852,15.7121,0,4,0,1,1,0.4564750290159093,0.3858064704449799,0.15563529153144887,0.16991153671727313,2.8161330079606324
2013-01-11 00:00:00,12,46,0.0,0.0,0.0,0.0,0.0177,0,4,0,1,1,0.0,0.0,0.0,0.0,0.017545179215748816
2013-01-11 00:00:00,12,64,0.0,0.0,0.0191,0.0,0.0,0,4,0,1,1,0.0,0.0,0.01891988485251087,0.0,0.0
2013-01-11 00:00:00,13,0,0.0327,0.0,0.0,0.0,0.0,0,4,0,1,1,0.03217673169522125,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,13,32,0.0006,0.0,0.0,0.0,0.0,0,4,0,1,1,0.0005998200719676155,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,13,39,0.2454,0.2079,0.0887,0.054,9.4991,0,4,0,1,1,0.21945676345621454,0.18888331462909566,0.08498432390499729,0.05259245011917058,2.351289539204084
2013-01-11 00:00:00,13,46,0.0,0.0,0.0,0.0,0.0028,0,4,0,1,1,0.0,0.0,0.0,0.0,0.002796087302001274
2013-01-11 00:00:00,13,64,0.0,0.0,0.0171,0.0,0.0,0,4,0,1,1,0.0,0.0,0.016955440649413473,0.0,0.0
2013-01-11 00:00:00,14,0,0.0715,0.0,0.0,0.0,0.0,0,4,0,1,1,0.06905953593149465,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,14,39,0.3164,0.2418,0.1149,0.0751,15.3484,0,4,0,1,1,0.27490073808704785,0.21656193994865536,0.10876471479138874,0.07241368050904531,2.7941300332275087
2013-01-11 00:00:00,14,46,0.0,0.0,0.0,0.0,0.0061,0,4,0,1,1,0.0,0.0,0.0,0.0,0.00608147031586796
2013-01-11 00:00:00,14,64,0.0,0.0,0.0212,0.0,0.0,0,4,0,1,1,0.0,0.0,0.02097840638519171,0.0,0.0
2013-01-11 00:00:00,15,0,0.0676,0.0,0.0,0.0,0.0,0,4,0,1,1,0.06541313854823202,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,15,39,0.3384,0.2708,0.1229,0.0701,16.288,0,4,0,1,1,0.2914748706904771,0.23964662341322404,0.11591462459635592,0.06775210205081847,2.850012619204585
2013-01-11 00:00:00,15,64,0.0,0.0,0.0251,0.0,0.0,0,4,0,1,1,0.0,0.0,0.024790168807218786,0.0,0.0
2013-01-11 00:00:00,16,0,0.0488,0.0,0.0,0.0288,0.0,0,4,0,1,1,0.04764665346735304,0.0,0.0,0.028393074501217887,0.0
2013-01-11 00:00:00,16,39,0.4531,0.37,0.0949,0.119,18.2183,0,4,0,1,1,0.3736992053445131,0.31481073984003355,0.09066303489724216,0.11243542932978817,2.9558629500985183
2013-01-11 00:00:00,16,46,0.0,0.0,0.0,0.0,0.0116,0,4,0,1,1,0.0,0.0,0.0,0.0,0.01153323581367303
2013-01-11 00:00:00,16,64,0.0,0.0,0.0119,0.0,0.0,0,4,0,1,1,0.0,0.0,0.0118297517535772,0.0,0.0
2013-01-11 00:00:00,17,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.058457569571568654,0.0
2013-01-11 00:00:00,17,39,0.5568,0.4586,0.0664,0.1792,20.1801,0,4,0,1,1,0.44263243244960354,0.37747707156799565,0.06428848988236185,0.1648362424529351,3.053062061597431
2013-01-11 00:00:00,17,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,18,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.058457569571568654,0.0
2013-01-11 00:00:00,18,39,0.5568,0.4586,0.0664,0.1807,20.1801,0,4,0,1,1,0.44263243244960354,0.37747707156799565,0.06428848988236185,0.166107482930927,3.053062061597431
2013-01-11 00:00:00,18,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,19,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.058457569571568654,0.0
2013-01-11 00:00:00,19,39,0.5568,0.4586,0.0678,0.1772,20.1801,0,4,0,1,1,0.44263243244960354,0.37747707156799565,0.0656004570839488,0.16313873737718065,3.053062061597431
2013-01-11 00:00:00,19,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,20,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.058457569571568654,0.0
2013-01-11 00:00:00,20,39,0.5568,0.4586,0.0684,0.1757,20.1801,0,4,0,1,1,0.44263243244960354,0.37747707156799565,0.06616220225366876,0.1618637148915584,3.053062061597431
2013-01-11 00:00:00,20,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,21,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.058457569571568654,0.0
2013-01-11 00:00:00,21,39,0.5568,0.4586,0.0669,0.1719,20.1801,0,4,0,1,1,0.44263243244960354,0.37747707156799565,0.06475724721527854,0.1586263632824196,3.053062061597431
2013-01-11 00:00:00,21,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,22,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.058457569571568654,0.0
2013-01-11 00:00:00,22,39,0.5568,0.4586,0.0664,0.1646,20.1801,0,4,0,1,1,0.44263243244960354,0.37747707156799565,0.06428848988236185,0.1523776804208825,3.053062061597431
2013-01-11 00:00:00,22,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,23,0,0.0221,0.0,0.0,0.0557,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.05420405401351211,0.0
2013-01-11 00:00:00,23,39,0.5681,0.483,0.0747,0.1721,20.7411,0,4,0,1,1,0.4498646954048488,0.39406706315579504,0.07204155286497055,0.15879701174699756,3.07920447838911
2013-01-11 00:00:00,23,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,24,0,0.0221,0.0,0.0,0.0231,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.022837233902757225,0.0
2013-01-11 00:00:00,24,39,0.6495,0.6595,0.1344,0.2264,24.7979,0,4,0,1,1,0.500472211686499,0.5065163521778923,0.126103876795726,0.20408304857546733,3.2502930932659533
2013-01-11 00:00:00,24,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,25,0,0.0221,0.0,0.0,0.0221,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.02185933435289352,0.0
2013-01-11 00:00:00,25,39,0.6519,0.6646,0.1361,0.228,24.9137,0,4,0,1,1,0.501926140578958,0.5095848543298577,0.1276013445937218,0.20538682972495073,3.2547717863857297
2013-01-11 00:00:00,25,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,26,0,0.0221,0.0,0.0,0.0221,0.0,0,4,0,1,1,0.02185933435289352,0.0,0.0,0.02185933435289352,0.0
2013-01-11 00:00:00,26,39,0.6519,0.6646,0.1361,0.228,24.9137,0,4,0,1,1,0.501926140578958,0.5095848543298577,0.1276013445937218,0.20538682972495073,3.2547717863857297
2013-01-11 00:00:00,26,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.02185933435289352
2013-01-11 00:00:00,27,0,0.0344,0.0,0.0,0.0245,0.0,0,4,0,1,1,0.03382154847551067,0.0,0.0,0.024204688696817394,0.0
2013-01-11 00:00:00,27,39,0.5855,0.6157,0.1383,0.2276,25.6606,0,4,0,1,1,0.460899814996265,0.4797682993006478,0.1295359213490339,0.20506104376344406,3.2831868201237215
2013-01-11 00:00:00,27,46,0.0,0.0,0.0,0.0,0.0146,0,4,0,1,1,0.0,0.0,0.0,0.0,0.014494446150452565
2013-01-11 00:00:00,28,0,0.0561,0.0,0.0,0.028,0.0,0,4,0,1,1,0.05458287777029171,0.0,0.0,0.027615167032973367,0.0
2013-01-11 00:00:00,28,39,0.484,0.5276,0.1353,0.2109,27.7765,0,4,0,1,1,0.3947411447451887,0.42369787636922407,0.1268969331883509,0.19136388477818356,3.359559081833139
2013-01-11 00:00:00,28,46,0.0,0.0,0.0,0.0,0.0036,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0035935355101301704
2013-01-11 00:00:00,29,0,0.0751,0.0,0.0,0.0292,0.0,0,4,0,1,1,0.07241368050904531,0.0,0.0,0.02878180142545205,0.0
2013-01-11 00:00:00,29,39,0.4371,0.4447,0.1136,0.1522,31.836,0,4,0,1,1,0.3626271940980641,0.36790168755319863,0.10759801059801814,0.14167315831614571,3.4915254744860196
2013-01-11 00:00:00,30,0,0.0824,0.0,0.0,0.0292,0.0,0,4,0,1,1,0.07918079787444122,0.0,0.0,0.02878180142545205,0.0
2013-01-11 00:00:00,30,39,0.4285,0.4116,0.101,0.1197,33.8924,0,4,0,1,1,0.3566249426886907,0.34472381281897796,0.09621885774054292,0.11306079228401422,3.5522690404511517
2013-01-11 00:00:00,31,0,0.0839,0.0,0.0,0.0292,0.0,0,4,0,1,1,0.08056564783956717,0.0,0.0,0.02878180142545205,0.0
2013-01-11 00:00:00,31,39,0.4267,0.4048,0.0984,0.113,34.3166,0,4,0,1,1,0.3553640851386317,0.33989494389871516,0.09385457547162424,0.10705907229340779,3.5643531083615474
2013-01-11 00:00:00,32,0,0.2486,0.0874,0.0,0.0237,0.0,0,4,0,1,1,0.2220229236455067,0.08378952572968325,0.0,0.023423514943588054,0.0
2013-01-11 00:00:00,32,32,0.1166,0.0,0.0,0.0,0.0,0,4,0,1,1,0.11028835389412302,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,32,39,0.644,0.5484,0.3021,0.2515,43.953,0,4,0,1,1,0.49713229663398817,0.437222139721356,0.26397834575254553,0.22434283188969184,3.8056174995136964
2013-01-11 00:00:00,33,0,0.5176,0.1818,0.0,0.0071,0.0,0,4,0,1,1,0.41713013963866735,0.16703869992943715,0.0,0.00707491367196188,0.0
2013-01-11 00:00:00,33,32,0.2425,0.0,0.0,0.0,0.0,0,4,0,1,1,0.21712547898864676,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,33,39,0.9962,0.8116,0.6323,0.5408,54.7809,0,4,0,1,1,0.691245373270349,0.5942104326999218,0.48999006317785226,0.43230176206172405,4.021431516884524
2013-01-11 00:00:00,33,40,0.0,0.0,0.0,0.0142,0.0,0,4,0,1,1,0.0,0.0,0.0,0.014100124378781637,0.0
2013-01-11 00:00:00,34,0,0.5654,0.0152,0.0,0.0,0.0,0,4,0,1,1,0.4481413823886007,0.015085637418040853,0.0,0.0,0.0
2013-01-11 00:00:00,34,32,0.0203,0.0,0.0,0.0,0.0,0,4,0,1,1,0.02009670169912241,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,34,39,0.9476,0.9502,0.7321,0.6431,46.7024,0,4,0,1,1,0.6665978453264088,0.6679319314188815,0.5493345451940974,0.49658470147564826,3.864981711093974
2013-01-11 00:00:00,34,40,0.0,0.0,0.0,0.0654,0.0,0,4,0,1,1,0.0,0.0,0.0,0.06335031550076171,0.0
2013-01-11 00:00:00,35,0,0.4893,0.0,0.0,0.0,0.0,0,4,0,1,1,0.3983062109096849,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,35,39,0.698,0.853,0.5562,0.5936,36.4287,0,4,0,1,1,0.5294510878891555,0.6168059473032227,0.4422469522006927,0.4659956078481967,3.6224377898143874
2013-01-11 00:00:00,35,40,0.0,0.0,0.0,0.0963,0.0,0,4,0,1,1,0.0,0.0,0.0,0.09194087369835728,0.0
2013-01-11 00:00:00,36,0,0.4893,0.0,0.0,0.0,0.0,0,4,0,1,1,0.3983062109096849,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,36,39,0.698,0.853,0.5562,0.5936,36.4287,0,4,0,1,1,0.5294510878891555,0.6168059473032227,0.4422469522006927,0.4659956078481967,3.6224377898143874
2013-01-11 00:00:00,36,40,0.0,0.0,0.0,0.0963,0.0,0,4,0,1,1,0.0,0.0,0.0,0.09194087369835728,0.0
2013-01-11 00:00:00,37,0,0.4893,0.0,0.0,0.0,0.0,0,4,0,1,1,0.3983062109096849,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,37,39,0.698,0.853,0.5562,0.5936,36.4287,0,4,0,1,1,0.5294510878891555,0.6168059473032227,0.4422469522006927,0.4659956078481967,3.6224377898143874
2013-01-11 00:00:00,37,40,0.0,0.0,0.0,0.0963,0.0,0,4,0,1,1,0.0,0.0,0.0,0.09194087369835728,0.0
2013-01-11 00:00:00,38,0,0.4893,0.0,0.0,0.0,0.0,0,4,0,1,1,0.3983062109096849,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,38,39,0.698,0.853,0.5562,0.5936,36.4287,0,4,0,1,1,0.5294510878891555,0.6168059473032227,0.4422469522006927,0.4659956078481967,3.6224377898143874
2013-01-11 00:00:00,38,40,0.0,0.0,0.0,0.0963,0.0,0,4,0,1,1,0.0,0.0,0.0,0.09194087369835728,0.0
2013-01-11 00:00:00,39,0,0.5488,0.0,0.0,0.0,0.0,0,4,0,1,1,0.4374804375401755,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,39,39,1.0154,0.8927,0.6355,0.6532,38.968,0,4,0,1,1,0.700817686864165,0.6380043810627365,0.49194856799630154,0.5027128036554402,3.6880791339431673
2013-01-11 00:00:00,39,40,0.0,0.0,0.0,0.0963,0.0,0,4,0,1,1,0.0,0.0,0.0,0.09194087369835728,0.0
2013-01-11 00:00:00,40,0,0.5413,0.0,0.0,0.0,0.0,0,4,0,1,1,0.4326262161705371,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,40,34,0.0,0.0,0.0,0.0016,0.0,0,4,0,1,1,0.0,0.0,0.0,0.0015987213636970278,0.0
2013-01-11 00:00:00,40,39,0.9982,0.8787,0.6268,0.6453,38.4715,0,4,0,1,1,0.6922467753167811,0.6305800482911162,0.4866148950509324,0.49792273841046736,3.675578892499637
2013-01-11 00:00:00,40,40,0.0,0.0,0.0,0.0937,0.0,0,4,0,1,1,0.0,0.0,0.0,0.08956644335904305,0.0
2013-01-11 00:00:00,41,0,0.5586,0.0295,0.0,0.0,0.0,0,4,0,1,1,0.4437879824273235,0.029073247485707086,0.0,0.0,0.0
2013-01-11 00:00:00,41,34,0.0,0.0,0.0,0.0511,0.0,0,4,0,1,1,0.0,0.0,0.0,0.04983723484717165,0.0
2013-01-11 00:00:00,41,39,1.5159,0.4739,0.6932,0.4729,43.8791,0,4,0,1,1,0.9226305924203347,0.3879119488605752,0.5266202296646316,0.38723324651336033,3.8039722075374316
2013-01-11 00:00:00,41,40,0.0,0.0,0.0,0.0367,0.0,0,4,0,1,1,0.0,0.0,0.0,0.03604259134692936,0.0
2013-01-11 00:00:00,42,0,0.511,0.0049,0.0,0.0,0.0,0,4,0,1,1,0.41277168329060254,0.004888034072775961,0.0,0.0,0.0
2013-01-11 00:00:00,42,39,1.3641,1.5149,0.8074,1.0049,46.5894,0,4,0,1,1,0.8603973998336151,0.9222330413297843,0.5918893484857184,0.695594184202997,3.86261004736285
2013-01-11 00:00:00,43,0,0.468,0.0,0.0,0.0,0.0,0,4,0,1,1,0.38390093019232385,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,43,39,1.3009,1.1481,0.8483,0.8954,39.1439,0,4,0,1,1,0.83330035074335,0.7645837304977939,0.6142662977064977,0.6394298980539574,3.6924704985886803
2013-01-11 00:00:00,44,0,0.3977,0.0,0.0,0.0,0.0,0,4,0,1,1,0.33482802850872373,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,44,39,1.226,0.5625,0.8623,0.6845,28.3704,0,4,0,1,1,0.8002062528533531,0.44628710262841953,0.6218122829553232,0.5214687838644706,3.3799873644572482
2013-01-11 00:00:00,45,0,0.3977,0.0,0.0,0.0,0.0,0,4,0,1,1,0.33482802850872373,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,45,39,1.226,0.5625,0.8623,0.6845,28.3704,0,4,0,1,1,0.8002062528533531,0.44628710262841953,0.6218122829553232,0.5214687838644706,3.3799873644572482
2013-01-11 00:00:00,46,0,0.3977,0.0,0.0,0.0,0.0,0,4,0,1,1,0.33482802850872373,0.0,0.0,0.0,0.0
2013-01-11 00:00:00,46,39,1.226,0.5625,0.8623,0.6845,28.3704,0,4,0,1,1,0.8002062528533531,0.44628710262841953,0.6218122829553232,0.5214687838644706,3.3799873644572482
2013-01-11 00:00:00,47,0,1.2798,0.0023,0.0,0.0046,0.0,0,4,0,1,1,0.8240877198205412,0.0022973590486834897,0.0,0.0045894523338072864,0.0
2013-01-11 00:00:00,47,33,0.0,0.0,0.0,0.0,0.0485,0,4,0,1,1,0.0,0.0,0.0,0.0,0.04736057135983759
2013-01-11 00:00:00,47,39,5.766,3.1827,2.8819,2.1311,568.3304,0,4,0,1,1,1.9119100703585168,1.4309569710260803,1.356324724497458,1.1413843805119788,6.344460933442308
2013-01-11 00:00:00,47,46,0.0,0.0,0.0,0.0,0.0108,0,4,0,1,1,0.0,0.0,0.0,0.0,0.010742096531902109
2013-01-11 00:00:00,48,0,1.7731,0.0112,0.0,0.0223,0.0,0,4,0,1,1,1.0199658280101076,0.011137744410455924,0.0,0.022054990780831327,0.0
2013-01-11 00:00:00,48,33,0.0,0.0,0.0,0.0,0.0764,0,4,0,1,1,0.0,0.0,0.0,0.0,0.07362213987061368
2013-01-11 00:00:00,48,39,8.6931,5.0744,4.0174,3.0763,921.7779,0,4,0,1,1,2.2714142921806624,1.804083218916887,1.6129118712456008,1.4051897142221825,6.827388577161498
2013-01-11 00:00:00,48,46,0.0,0.0,0.0,0.0,0.0469,0,4,0,1,1,0.0,0.0,0.0,0.0,0.04583341634317221
2013-01-11 00:00:00,49,0,1.0574,0.0184,0.0,0.0367,0.0,0,4,0,1,1,0.7214430497147926,0.018232768261059712,0.0,0.03604259134692936,0.0
2013-01-11 00:00:00,49,33,0.0,0.0,0.0,0.0,0.1003,0,4,0,1,1,0.0,0.0,0.0,0.0,0.09558286989372994
2013-01-11 00:00:00,49,39,4.0585,3.1359,2.2314,1.6472,316.28,0,4,0,1,1,1.621069996663808,1.4197049589641266,1.172915479860593,0.9735024776252654,5.759784664771486
2013-01-11 00:00:00,49,46,0.0,0.0,0.0,0.0,0.0685,0,4,0,1,1,0.0,0.0,0.0,0.0,0.06625579577706527
2013-01-11 00:00:00,50,0,0.657,0.0271,0.0,0.0543,0.0,0,4,0,1,1,0.5050087384444258,0.026739297189621605,0.0,0.05287703960076692,0.0
2013-01-11 00:00:00,50,33,0.0,0.0,0.0,0.0,0.1085,0,4,0,1,1,0.0,0.0,0.0,0.0,0.1030077500742291
2013-01-11 00:00:00,50,39,1.8409,1.8339,1.3488,0.8961,85.5361,0,4,0,1,1,1.04412090337892,1.0416538548308274,0.8539045594380594,0.6397991450580209,4.460561667915746
2013-01-11 00:00:00,50,46,0.0,0.0,0.0,0.0,0.1016,0,4,0,1,1,0.0,0.0,0.0,0.0,0.09676366843230803
2013-01-11 00:00:00,51,0,0.447,0.0315,0.0,0.063,0.0,0,4,0,1,1,0.3694924476493468,0.03101405352916946,0.0,0.06109509935981088,0.0
2013-01-11 00:00:00,51,33,0.0,0.0,0.0,0.0,0.091,0,4,0,1,1,0.0,0.0,0.0,0.0,0.08709470685093376
2013-01-11 00:00:00,51,39,1.1771,1.3471,0.9727,0.7035,68.8968,0,4,0,1,1,0.777993715970064,0.8531805235453591,0.6794031627676861,0.5326849581188842,4.2470198685065785
2013-01-11 00:00:00,51,46,0.0,0.0,0.0,0.0,0.1226,0,4,0,1,1,0.0,0.0,0.0,0.0,0.11564742352596187
2013-01-11 00:00:00,51,49,0.0,0.0,0.0,0.0,0.0045,0,4,0,1,1,0.0,0.0,0.0,0.0,0.004489905272852052
2013-01-11 00:00:00,52,0,0.4785,0.0314,0.0,0.0629,0.0,0,4,0,1,1,0.3910280603103949,0.030917102634721517,0.0,0.06100102155739895,0.0
2013-01-11 00:00:00,52,33,0.0,0.0,0.0,0.0,0.0911,0,4,0,1,1,0.0,0.0,0.0,0.0,0.087186361678916
2013-01-11 00:00:00,52,39,1.2688,1.3758,1.0017,0.7347,71.7526,0,4,0,1,1,0.8192510573556713,0.8653342228733022,0.6939968195145233,0.5508344877852261,4.2870646442446
2013-01-11 00:00:00,52,46,0.0,0.0,0.0,0.0,0.1254,0,4,0,1,1,0.0,0.0,0.0,0.0,0.11813852801704157
2013-01-11 00:00:00,52,49,0.0,0.0,0.0,0.0,0.0046,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0045894523338072864
2013-01-11 00:00:00,53,0,0.4538,0.0321,0.0,0.0641,0.0,0,4,0,1,1,0.374180818068398,0.03159556158975056,0.0,0.06212937146554879,0.0
2013-01-11 00:00:00,53,33,0.0,0.0,0.0,0.0,0.0898,0,4,0,1,1,0.0,0.0,0.0,0.0,0.08599419316686092
2013-01-11 00:00:00,53,39,1.187,1.3453,0.967,0.7135,68.8741,0,4,0,1,1,0.7825307416946308,0.8524133254853945,0.6765095394069219,0.5385380623325264,4.2466950512492
2013-01-11 00:00:00,53,46,0.0,0.0,0.0,0.0,0.1313,0,4,0,1,1,0.0,0.0,0.0,0.0,0.12336741395028407
