datetime,CellID,countrycode,smsin,smsout,callin,callout,internet,hour,dayofweek,is_weekend,month,is_night,log1p_smsin,log1p_smsout,log1p_callin,log1p_callout,log1p_internet,total_sms,total_call,total_traffic,ratio_sms_out_in,ratio_call_out_in,ratio_sms_call,internet_per_sms,internet_per_call,share_sms,share_call,share_data,any_sms,any_call,any_data,weekend_sms,weekend_call,weekend_data,night_sms,night_call,night_data,y_country,y_international
2013-01-11 00:00:00,8,39,1.7348,1.0701,0.6128,0.4203,58.0095,0,4,0,1,1,1.0060583070575018,0.7275969152891709,0.4779717988949124,0.3508681169049453,4.0776984478930345,2.8049,1.0331000000000001,61.847500000000004,0.6168430845958701,0.6858670269793946,2.7150297986353706,20.681478597640346,56.150850691268325,0.04535187282668058,0.01670398938188303,0.9379441216226344,1,1,1,0.0,0.0,0.0,2.8049,1.0331000000000001,58.0095,39,1
2013-01-11 00:00:00,9,0,0.3644,0.0,0.0,0.0273,0.0,0,4,0,1,1,0.3107147715623536,0.0,0.0,0.0269340012400809,0.0,0.3644,0.0273,0.3917,0.0,27300.000000000004,13.347496428702245,0.0,0.0,0.9303014288960203,0.06969601813628253,0.0,1,1,0,0.0,0.0,0.0,0.3644,0.0273,0.0,0,0
2013-01-11 00:00:00,9,33,0.0,0.0,0.0,0.0,0.0287,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0282958691548473,0.0,0.0,0.0287,0.0,0.0,0.0,28700.0,28700.0,0.0,0.0,0.9999651580084318,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0287,33,1
2013-01-11 00:00:00,9,39,1.7348,1.0701,0.6128,0.4203,58.0095,0,4,0,1,1,1.0060583070575018,0.7275969152891709,0.4779717988949124,0.3508681169049453,4.0776984478930345,2.8049,1.0331000000000001,61.847500000000004,0.6168430845958701,0.6858670269793946,2.7150297986353706,20.681478597640346,56.150850691268325,0.04535187282668058,0.01670398938188303,0.9379441216226344,1,1,1,0.0,0.0,0.0,2.8049,1.0331000000000001,58.0095,39,1
2013-01-11 00:00:00,10,0,0.304,0.0,0.0,0.0102,0.0,0,4,0,1,1,0.2654364635044612,0.0,0.0,0.0101483310518151,0.0,0.304,0.0102,0.3142,0.0,10200.000000000002,29.800999901970393,0.0,0.0,0.9675335215355777,0.03246329578836478,0.0,1,1,0,0.0,0.0,0.0,0.304,0.0102,0.0,0,0
2013-01-11 00:00:00,10,33,0.0,0.0,0.0,0.0,0.0287,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0282958691548473,0.0,0.0,0.0287,0.0,0.0,0.0,28700.0,28700.0,0.0,0.0,0.9999651580084318,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0287,33,1
2013-01-11 00:00:00,10,39,0.9149,0.499,0.4043,0.3287,33.5432,0,4,0,1,1,0.6496654019479843,0.4047982191204606,0.3395389579919975,0.2842010206151251,3.5422107146344337,1.4139,0.733,35.6901,0.5454142032853827,0.8130081300813009,1.9289196058395552,23.723867512647633,45.761465536881936,0.039616026864143644,0.020537907696030335,0.9398460374208524,1,1,1,0.0,0.0,0.0,1.4139,0.733,33.5432,39,1
2013-01-11 00:00:00,11,0,0.1943,0.0,0.0,0.0,0.0,0,4,0,1,1,0.1775602396922441,0.0,0.0,0.0,0.0,0.1943,0.0,0.1943,0.0,0.0,194300.0,0.0,0.0,0.9999948533460971,0.0,0.0,1,0,0,0.0,0.0,0.0,0.1943,0.0,0.0,0,0
2013-01-11 00:00:00,11,33,0.0,0.0,0.0,0.0,0.0181,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0179381451310129,0.0,0.0,0.0181,0.0,0.0,0.0,18100.000000000004,18100.000000000004,0.0,0.0,0.9999447544334567,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0181,33,1
2013-01-11 00:00:00,11,39,0.3949,0.2006,0.2224,0.1991,18.0073,0,4,0,1,1,0.3328227281160524,0.1828214318356056,0.200816139430119,0.1815712754032504,2.944823115902792,0.5954999999999999,0.4215,19.0243,0.507975416623407,0.895229787635847,1.412808036042619,30.238908079079636,42.721844076289266,0.03130206991573566,0.022155873164538344,0.9465420043553768,1,1,1,0.0,0.0,0.0,0.5954999999999999,0.4215,18.0073,39,1
2013-01-11 00:00:00,11,64,0.0,0.0,0.0092,0.0,0.0,0,4,0,1,1,0.0,0.0,0.0091579377847656,0.0,0.0,0.0,0.0092,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.9998913161612869,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0092,0.0,64,1
2013-01-11 00:00:00,12,0,0.0723,0.0,0.0,0.0,0.0,0,4,0,1,1,0.0698058742439629,0.0,0.0,0.0,0.0,0.0723,0.0,0.0723,0.0,0.0,72300.0,0.0,0.0,0.9999861689326566,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0723,0.0,0.0,0,0
2013-01-11 00:00:00,12,39,0.5785,0.4708,0.1684,0.1852,15.7121,0,4,0,1,1,0.4564750290159093,0.3858064704449799,0.1556352915314488,0.1699115367172731,2.8161330079606324,1.0493000000000001,0.3536,17.115,0.8138274609724097,1.0997559396915695,2.967468983402197,14.973873083128673,44.434546282391736,0.06130878987386563,0.020660238348802904,0.9180309133490556,1,1,1,0.0,0.0,0.0,1.0493000000000001,0.3536,15.7121,39,1
2013-01-11 00:00:00,12,46,0.0,0.0,0.0,0.0,0.0177,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0175451792157488,0.0,0.0,0.0177,0.0,0.0,0.0,17700.0,17700.0,0.0,0.0,0.9999435060166092,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0177,46,1
2013-01-11 00:00:00,12,64,0.0,0.0,0.0191,0.0,0.0,0,4,0,1,1,0.0,0.0,0.0189198848525108,0.0,0.0,0.0,0.0191,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.999947646720067,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0191,0.0,64,1
2013-01-11 00:00:00,13,0,0.0327,0.0,0.0,0.0,0.0,0,4,0,1,1,0.0321767316952212,0.0,0.0,0.0,0.0,0.0327,0.0,0.0327,0.0,0.0,32700.0,0.0,0.0,0.999969419895416,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0327,0.0,0.0,0,0
2013-01-11 00:00:00,13,32,0.0006,0.0,0.0,0.0,0.0,0,4,0,1,1,0.0005998200719676,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0,600.0,0.0,0.0,0.9983361064891847,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0006,0.0,0.0,32,1
2013-01-11 00:00:00,13,39,0.2454,0.2079,0.0887,0.054,9.4991,0,4,0,1,1,0.2194567634562145,0.1888833146290956,0.0849843239049972,0.0525924501191705,2.351289539204084,0.45330000000000004,0.1427,10.0951,0.8471848117978329,0.6087868231474278,3.1765719931885554,20.955391671317734,66.56645713765145,0.044902968281347565,0.01413556932218905,0.9409613633385144,1,1,1,0.0,0.0,0.0,0.45330000000000004,0.1427,9.4991,39,1
2013-01-11 00:00:00,13,46,0.0,0.0,0.0,0.0,0.0028,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0027960873020012,0.0,0.0,0.0028,0.0,0.0,0.0,2800.0,2800.0,0.0,0.0,0.9996429846483398,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0028,46,1
2013-01-11 00:00:00,13,64,0.0,0.0,0.0171,0.0,0.0,0,4,0,1,1,0.0,0.0,0.0169554406494134,0.0,0.0,0.0,0.0171,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.9999415238874919,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0171,0.0,64,1
2013-01-11 00:00:00,14,0,0.0715,0.0,0.0,0.0,0.0,0,4,0,1,1,0.0690595359314946,0.0,0.0,0.0,0.0,0.0715,0.0,0.0715,0.0,0.0,71500.0,0.0,0.0,0.9999860141816198,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0715,0.0,0.0,0,0
2013-01-11 00:00:00,14,39,0.3164,0.2418,0.1149,0.0751,15.3484,0,4,0,1,1,0.2749007380870478,0.2165619399486553,0.1087647147913887,0.0724136805090453,2.7941300332275087,0.5582,0.19,16.0966,0.7642200877999753,0.6536061479012367,2.937879274319609,27.496188648891703,80.78062747038173,0.034678128631007256,0.011803734216931885,0.9535180750271439,1,1,1,0.0,0.0,0.0,0.5582,0.19,15.3484,39,1
2013-01-11 00:00:00,14,46,0.0,0.0,0.0,0.0,0.0061,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0060814703158679,0.0,0.0,0.0061,0.0,0.0,0.0,6100.000000000001,6100.000000000001,0.0,0.0,0.9998360924438616,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0061,46,1
2013-01-11 00:00:00,14,64,0.0,0.0,0.0212,0.0,0.0,0,4,0,1,1,0.0,0.0,0.0209784063851917,0.0,0.0,0.0,0.0212,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.9999528324135654,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0212,0.0,64,1
2013-01-11 00:00:00,15,0,0.0676,0.0,0.0,0.0,0.0,0,4,0,1,1,0.065413138548232,0.0,0.0,0.0,0.0,0.0676,0.0,0.0676,0.0,0.0,67600.0,0.0,0.0,0.9999852073194183,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0676,0.0,0.0,0,0
2013-01-11 00:00:00,15,39,0.3384,0.2708,0.1229,0.0701,16.288,0,4,0,1,1,0.2914748706904771,0.239646623413224,0.1159146245963559,0.0677521020508184,2.850012619204585,0.6092,0.193,17.0902,0.8002340418615785,0.57037778374464,3.1564603292210918,26.73665998578466,84.39334511220149,0.035646157701714566,0.011293021070963414,0.9530607627142594,1,1,1,0.0,0.0,0.0,0.6092,0.193,16.288,39,1
2013-01-11 00:00:00,15,64,0.0,0.0,0.0251,0.0,0.0,0,4,0,1,1,0.0,0.0,0.0247901688072187,0.0,0.0,0.0,0.0251,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.9999601609497629,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0251,0.0,64,1
2013-01-11 00:00:00,16,0,0.0488,0.0,0.0,0.0288,0.0,0,4,0,1,1,0.047646653467353,0.0,0.0,0.0283930745012178,0.0,0.0488,0.0288,0.0776,0.0,28800.0,1.694385611610708,0.0,0.0,0.628857875542841,0.37112923802528314,0.0,1,1,0,0.0,0.0,0.0,0.0488,0.0288,0.0,0,0
2013-01-11 00:00:00,16,39,0.4531,0.37,0.0949,0.119,18.2183,0,4,0,1,1,0.3736992053445131,0.3148107398400335,0.0906630348972421,0.1124354293297881,2.9558629500985183,0.8230999999999999,0.21389999999999998,19.2553,0.8165949755131858,1.2539383146647558,3.848041851136741,22.13373571408612,85.1716448263449,0.04274667012476201,0.011108629254873761,0.9461446486866136,1,1,1,0.0,0.0,0.0,0.8230999999999999,0.21389999999999998,18.2183,39,1
2013-01-11 00:00:00,16,46,0.0,0.0,0.0,0.0,0.0116,0,4,0,1,1,0.0,0.0,0.0,0.0,0.011533235813673,0.0,0.0,0.0116,0.0,0.0,0.0,11600.0,11600.0,0.0,0.0,0.9999138005344368,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0116,46,1
2013-01-11 00:00:00,16,64,0.0,0.0,0.0119,0.0,0.0,0,4,0,1,1,0.0,0.0,0.0118297517535772,0.0,0.0,0.0,0.0119,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.9999159734476095,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0119,0.0,64,1
2013-01-11 00:00:00,17,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.0218593343528935,0.0,0.0,0.0584575695715686,0.0,0.0221,0.0602,0.0823,0.0,60200.0,0.36710353648610494,0.0,0.0,0.26852650636079756,0.7314613431185526,0.0,1,1,0,0.0,0.0,0.0,0.0221,0.0602,0.0,0,0
2013-01-11 00:00:00,17,39,0.5568,0.4586,0.0664,0.1792,20.1801,0,4,0,1,1,0.4426324324496035,0.3774770715679956,0.0642884898823618,0.1648362424529351,3.053062061597431,1.0154,0.24559999999999998,21.4411,0.823633578244292,2.6987545368292647,4.134347987182463,19.87402021467381,82.16619639170851,0.0473576426882183,0.011454635655137298,0.9411876750172484,1,1,1,0.0,0.0,0.0,1.0154,0.24559999999999998,20.1801,39,1
2013-01-11 00:00:00,17,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0218593343528935,0.0,0.0,0.0221,0.0,0.0,0.0,22100.000000000004,22100.000000000004,0.0,0.0,0.9999547531785892,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0221,46,1
2013-01-11 00:00:00,18,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.0218593343528935,0.0,0.0,0.0584575695715686,0.0,0.0221,0.0602,0.0823,0.0,60200.0,0.36710353648610494,0.0,0.0,0.26852650636079756,0.7314613431185526,0.0,1,1,0,0.0,0.0,0.0,0.0221,0.0602,0.0,0,0
2013-01-11 00:00:00,18,39,0.5568,0.4586,0.0664,0.1807,20.1801,0,4,0,1,1,0.4426324324496035,0.3774770715679956,0.0642884898823618,0.166107482930927,3.053062061597431,1.0154,0.2471,21.4426,0.823633578244292,2.7213445580638846,4.109250873124755,19.87402021467381,81.66741534837982,0.04735432982220767,0.011523788555315653,0.9411218349863433,1,1,1,0.0,0.0,0.0,1.0154,0.2471,20.1801,39,1
2013-01-11 00:00:00,18,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0218593343528935,0.0,0.0,0.0221,0.0,0.0,0.0,22100.000000000004,22100.000000000004,0.0,0.0,0.9999547531785892,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0221,46,1
2013-01-11 00:00:00,19,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.0218593343528935,0.0,0.0,0.0584575695715686,0.0,0.0221,0.0602,0.0823,0.0,60200.0,0.36710353648610494,0.0,0.0,0.26852650636079756,0.7314613431185526,0.0,1,1,0,0.0,0.0,0.0,0.0221,0.0602,0.0,0,0
2013-01-11 00:00:00,19,39,0.5568,0.4586,0.0678,0.1772,20.1801,0,4,0,1,1,0.4426324324496035,0.3774770715679956,0.0656004570839488,0.1631387373771806,3.053062061597431,1.0154,0.245,21.4405,0.823633578244292,2.613530773882391,4.1444728797025325,19.87402021467381,82.36741890849424,0.04735896796441464,0.011426971785780565,0.9412140136091035,1,1,1,0.0,0.0,0.0,1.0154,0.245,20.1801,39,1
2013-01-11 00:00:00,19,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0218593343528935,0.0,0.0,0.0221,0.0,0.0,0.0,22100.000000000004,22100.000000000004,0.0,0.0,0.9999547531785892,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0221,46,1
2013-01-11 00:00:00,20,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.0218593343528935,0.0,0.0,0.0584575695715686,0.0,0.0221,0.0602,0.0823,0.0,60200.0,0.36710353648610494,0.0,0.0,0.26852650636079756,0.7314613431185526,0.0,1,1,0,0.0,0.0,0.0,0.0221,0.0602,0.0,0,0
2013-01-11 00:00:00,20,39,0.5568,0.4586,0.0684,0.1757,20.1801,0,4,0,1,1,0.4426324324496035,0.3774770715679956,0.0661622022536687,0.1618637148915584,3.053062061597431,1.0154,0.24409999999999998,21.4396,0.823633578244292,2.5686758965512198,4.15975354463931,19.87402021467381,82.6711074514238,0.04736095601779157,0.011385473078533504,0.9412535242610158,1,1,1,0.0,0.0,0.0,1.0154,0.24409999999999998,20.1801,39,1
2013-01-11 00:00:00,20,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0218593343528935,0.0,0.0,0.0221,0.0,0.0,0.0,22100.000000000004,22100.000000000004,0.0,0.0,0.9999547531785892,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0221,46,1
2013-01-11 00:00:00,21,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.0218593343528935,0.0,0.0,0.0584575695715686,0.0,0.0221,0.0602,0.0823,0.0,60200.0,0.36710353648610494,0.0,0.0,0.26852650636079756,0.7314613431185526,0.0,1,1,0,0.0,0.0,0.0,0.0221,0.0602,0.0,0,0
2013-01-11 00:00:00,21,39,0.5568,0.4586,0.0669,0.1719,20.1801,0,4,0,1,1,0.4426324324496035,0.3774770715679956,0.0647572472152785,0.1586263632824196,3.053062061597431,1.0154,0.2388,21.4343,0.823633578244292,2.56946831885921,4.252075996331674,19.87402021467381,84.5059275296167,0.04737266682967641,0.011141021113774598,0.9414862654023566,1,1,1,0.0,0.0,0.0,1.0154,0.2388,20.1801,39,1
2013-01-11 00:00:00,21,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0218593343528935,0.0,0.0,0.0221,0.0,0.0,0.0,22100.000000000004,22100.000000000004,0.0,0.0,0.9999547531785892,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0221,46,1
2013-01-11 00:00:00,22,0,0.0221,0.0,0.0,0.0602,0.0,0,4,0,1,1,0.0218593343528935,0.0,0.0,0.0584575695715686,0.0,0.0221,0.0602,0.0823,0.0,60200.0,0.36710353648610494,0.0,0.0,0.26852650636079756,0.7314613431185526,0.0,1,1,0,0.0,0.0,0.0,0.0221,0.0602,0.0,0,0
2013-01-11 00:00:00,22,39,0.5568,0.4586,0.0664,0.1646,20.1801,0,4,0,1,1,0.4426324324496035,0.3774770715679956,0.0642884898823618,0.1523776804208825,3.053062061597431,1.0154,0.23099999999999998,21.4265,0.823633578244292,2.4788783301456303,4.395651966874603,19.87402021467381,87.35936208068364,0.04738991214664494,0.010781041664245598,0.9418289995179333,1,1,1,0.0,0.0,0.0,1.0154,0.23099999999999998,20.1801,39,1
2013-01-11 00:00:00,22,46,0.0,0.0,0.0,0.0,0.0221,0,4,0,1,1,0.0,0.0,0.0,0.0,0.0218593343528935,0.0,0.0,0.0221,0.0,0.0,0.0,22100.000000000004,22100.000000000004,0.0,0.0,0.9999547531785892,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0221,46,1
2013-01-11 00:00:00,23,0,0.0221,0.0,0.0,0.0557,0.0,0,4,0,1,1,0.0218593343528935,0.0,0.0,0.0542040540135121,0.0,0.0221,0.0557,0.07780000000000001,0.0,55700.0,0.39676127897165225,0.0,0.0,0.2840580455264071,0.7159291011683654,0.0,1,1,0,0.0,0.0,0.0,0.0221,0.0557,0.0,0,0
2013-01-11 00:00:00,23,39,0.5681,0.483,0.0747,0.1721,20.7411,0,4,0,1,1,0.4498646954048488,0.394067063155795,0.0720415528649705,0.1587970117469975,3.07920447838911,1.0511,0.24680000000000002,22.038999999999998,0.8502009325806501,2.303851354064872,4.258896844016029,19.732737386797275,84.03977293446947,0.04769272436622694,0.011198329724654944,0.9411089005350106,1,1,1,0.0,0.0,0.0,1.0511,0.24680000000000002,20.7411,39,1
